produto,ano,fonte,unidade_padrao,preco_mediano,preco_medio,preco_min,preco_max,n_registros,ratio_max_min
cenoura,2020,municipal,kg,2.55,2.69,2.2,3.43,9,1.6
cenoura,2021,municipal,kg,3.64,3.58,2.93,4.1,8,1.4
cenoura,2022,municipal,kg,6.53,6.22,3.5,9.62,42,2.7
cenoura,2023,municipal,kg,5.5,5.41,3.0,8.0,101,2.7
cenoura,2024,federal,kg,4.95,5.27,3.8,7.0,10,1.8
cenoura,2024,municipal,kg,5.0,4.9,3.07,7.67,94,2.5
cenoura,2025,federal,kg,5.89,5.78,2.86,7.67,17,2.7
cenoura,2025,municipal,kg,4.97,5.13,2.57,9.15,75,3.6
cenoura,2026,municipal,kg,4.1,4.28,2.57,6.27,22,2.4
cha,2024,municipal,kg,138.75,138.75,138.75,138.75,6,1.0
chuchu,2019,federal,kg,1.4,1.4,1.0,1.79,3,1.8
chuchu,2019,municipal,kg,1.59,1.59,1.59,1.59,2,1.0
chuchu,2020,municipal,kg,2.37,2.01,1.3,2.37,3,1.8
chuchu,2021,municipal,kg,2.06,2.07,1.83,2.33,7,1.3
chuchu,2022,municipal,kg,2.5,2.61,1.71,4.12,25,2.4
chuchu,2023,municipal,kg,2.89,2.88,2.0,4.0,79,2.0
chuchu,2024,federal,kg,3.75,3.55,2.9,4.2,9,1.4
chuchu,2024,municipal,kg,2.78,2.91,1.74,4.0,74,2.3
chuchu,2025,federal,kg,4.03,3.56,2.0,5.0,13,2.5
chuchu,2025,municipal,kg,2.3,2.84,1.5,4.56,61,3.0
chuchu,2026,municipal,kg,1.89,2.21,1.5,4.36,15,2.9
cimento,2019,estadual,saco_50kg,25.27,23.54,20.0,26.22,5,1.3
cimento,2019,federal,saco_50kg,22.3,22.26,21.0,23.5,7,1.1
cimento,2020,federal,saco_50kg,25.0,25.15,21.75,30.54,13,1.4
cimento,2021,estadual,saco_50kg,26.3,24.83,22.33,26.9,5,1.2
cimento,2021,federal,saco_50kg,27.5,27.93,26.0,30.99,13,1.2
cimento,2021,municipal,saco_50kg,27.5,27.92,21.5,34.56,5,1.6
cimento,2022,estadual,saco_50kg,32.2,32.7,31.5,34.88,4,1.1
cimento,2022,federal,saco_50kg,30.95,32.26,28.9,36.9,6,1.3
cimento,2022,municipal,saco_50kg,42.26,38.57,29.99,43.68,12,1.5
cimento,2023,estadual,saco_50kg,34.85,35.23,32.5,38.33,6,1.2
cimento,2023,municipal,saco_50kg,38.1,39.13,30.5,44.35,23,1.5
cimento,2024,federal,saco_50kg,35.5,35.8,32.44,40.0,8,1.2
cimento,2024,municipal,saco_50kg,34.6,34.91,28.82,46.5,45,1.6
cimento,2025,federal,saco_50kg,35.0,37.97,31.5,52.0,9,1.7
cimento,2025,municipal,saco_50kg,27.5,31.09,26.5,43.99,20,1.7
cimento,2026,estadual,saco_50kg,41.3,41.3,41.3,41.3,2,1.0
cimento,2026,municipal,saco_50kg,29.99,30.53,29.67,32.2,36,1.1
ciprofloxacino,2019,estadual,unidade,0.3,3.01,0.24,8.53,9,35.1
ciprofloxacino,2019,federal,unidade,0.26,0.28,0.26,0.32,3,1.2
ciprofloxacino,2020,estadual,unidade,0.25,0.3,0.24,0.39,5,1.7
ciprofloxacino,2020,federal,unidade,0.29,0.29,0.28,0.3,2,1.1
ciprofloxacino,2020,municipal,unidade,0.21,0.21,0.21,0.21,3,1.0
ciprofloxacino,2021,estadual,unidade,0.52,0.8,0.25,1.91,7,7.7
ciprofloxacino,2021,municipal,unidade,0.28,0.26,0.21,0.28,3,1.3
ciprofloxacino,2022,estadual,unidade,2.2,3.61,0.24,8.4,3,34.6
ciprofloxacino,2022,federal,unidade,0.26,0.26,0.22,0.29,2,1.3
ciprofloxacino,2022,municipal,unidade,0.21,0.21,0.2,0.22,6,1.1
ciprofloxacino,2023,estadual,unidade,0.33,0.56,0.24,1.35,4,5.6
ciprofloxacino,2023,municipal,unidade,0.23,1.62,0.18,7.9,21,42.7
ciprofloxacino,2024,estadual,unidade,7.05,5.03,0.2,7.99,12,39.5
ciprofloxacino,2024,municipal,unidade,0.2,1.95,0.17,7.98,37,46.9
ciprofloxacino,2025,estadual,unidade,0.22,1.81,0.18,6.6,4,37.3
ciprofloxacino,2025,federal,unidade,3.57,3.57,0.19,6.94,2,35.9
ciprofloxacino,2025,municipal,unidade,0.18,1.91,0.14,9.1,37,65.0
ciprofloxacino,2026,municipal,unidade,0.16,2.77,0.14,7.39,14,52.8
clonazepam,2019,estadual,unidade,0.12,0.14,0.07,0.45,16,6.4
clonazepam,2020,estadual,unidade,0.12,0.33,0.07,2.27,13,34.2
clonazepam,2020,federal,unidade,0.09,0.09,0.06,0.12,2,2.0
clonazepam,2020,municipal,unidade,0.06,0.41,0.06,2.08,16,34.8
clonazepam,2021,estadual,unidade,0.15,0.28,0.07,0.64,11,9.0
clonazepam,2021,municipal,unidade,1.57,1.0,0.06,2.52,13,45.0
clonazepam,2022,estadual,unidade,0.34,0.33,0.09,0.67,12,7.4
clonazepam,2022,federal,unidade,0.09,0.09,0.06,0.13,2,2.3
clonazepam,2022,municipal,unidade,0.06,0.79,0.05,2.46,19,49.2
clonazepam,2023,estadual,unidade,0.6,0.66,0.08,3.02,13,38.0
clonazepam,2023,municipal,unidade,0.06,0.79,0.05,2.39,63,50.9
clonazepam,2024,estadual,unidade,0.3,0.79,0.06,2.63,11,47.4
clonazepam,2024,federal,unidade,0.06,0.06,0.06,0.06,3,1.1
clonazepam,2024,municipal,unidade,0.06,0.72,0.04,2.34,77,52.6
clonazepam,2025,estadual,unidade,0.35,0.54,0.06,1.43,13,23.9
clonazepam,2025,municipal,unidade,0.05,0.56,0.04,1.99,60,47.4
clonazepam,2026,municipal,unidade,0.05,0.65,0.04,1.99,28,48.5
cola_branca,2019,estadual,unidade,4.2,6.6,1.3,16.2,11,12.5
cola_branca,2020,estadual,unidade,6.89,7.38,1.96,14.25,5,7.3
cola_branca,2020,municipal,unidade,0.65,0.65,0.65,0.65,6,1.0
cola_branca,2021,estadual,unidade,3.2,4.09,1.55,9.83,6,6.3
cola_branca,2022,estadual,unidade,13.67,11.73,2.37,17.2,4,7.3
cola_branca,2022,municipal,unidade,3.73,5.13,0.97,10.0,56,10.3
cola_branca,2023,estadual,unidade,9.12,8.8,5.06,11.88,4,2.3
cola_branca,2023,municipal,unidade,6.11,5.76,1.5,12.89,143,8.6
cola_branca,2024,estadual,unidade,7.86,8.9,1.9,18.0,4,9.5
cola_branca,2024,municipal,unidade,4.95,5.21,1.38,13.85,168,10.0
cola_branca,2025,federal,unidade,8.04,8.04,6.89,9.19,2,1.3
cola_branca,2025,municipal,unidade,2.2,4.02,1.29,9.56,59,7.4
cola_branca,2026,municipal,unidade,6.71,6.57,5.0,9.56,20,1.9
couve,2019,municipal,unidade,3.89,3.89,3.89,3.89,2,1.0
couve,2020,municipal,unidade,7.0,7.16,7.0,7.47,6,1.1
couve,2021,municipal,unidade,6.55,6.55,6.55,6.55,2,1.0
couve,2022,municipal,unidade,2.43,2.04,1.45,2.43,13,1.7
couve,2023,municipal,unidade,6.5,5.66,4.4,6.79,60,1.5
couve,2024,municipal,unidade,5.25,5.42,4.1,6.44,9,1.6
couve,2025,municipal,unidade,5.25,5.13,3.7,6.44,3,1.7
creme_dental,2019,estadual,unidade,2.9,2.97,2.43,3.62,5,1.5
creme_dental,2019,municipal,unidade,3.02,3.02,3.02,3.02,2,1.0
creme_dental,2020,estadual,unidade,2.92,3.19,2.65,4.0,3,1.5
creme_dental,2020,municipal,unidade,4.27,3.77,2.69,4.35,6,1.6
creme_dental,2021,estadual,unidade,3.36,3.18,2.49,3.69,3,1.5
creme_dental,2021,municipal,unidade,3.09,3.05,1.84,4.22,3,2.3
creme_dental,2022,estadual,unidade,3.15,3.32,2.88,3.93,3,1.4
creme_dental,2022,municipal,unidade,4.6,4.14,1.42,9.64,33,6.8
creme_dental,2023,municipal,unidade,3.61,3.42,1.42,5.1,66,3.6
creme_dental,2024,municipal,unidade,2.57,2.97,1.29,7.1,57,5.5
creme_dental,2025,federal,unidade,2.0,2.05,1.87,2.29,3,1.2
creme_dental,2025,municipal,unidade,3.97,3.91,1.63,7.56,89,4.6
creme_dental,2026,municipal,unidade,3.06,3.07,1.69,4.09,26,2.4
creme_leite,2019,federal,kg,14.91,14.35,13.14,14.99,3,1.1
creme_leite,2020,federal,kg,13.18,13.47,10.86,16.38,3,1.5
creme_leite,2020,municipal,kg,10.13,10.13,10.13,10.13,2,1.0
creme_leite,2022,federal,kg,17.29,16.94,9.99,20.83,5,2.1
creme_leite,2022,municipal,kg,18.38,18.31,17.25,19.25,4,1.1
creme_leite,2023,municipal,kg,17.5,23.82,17.5,40.0,26,2.3
creme_leite,2024,federal,kg,15.14,13.93,9.95,15.49,4,1.6
creme_leite,2024,municipal,kg,17.5,23.62,12.75,46.38,20,3.6
creme_leite,2025,federal,kg,18.82,18.68,11.21,25.88,4,2.3
creme_leite,2025,municipal,kg,17.45,23.36,12.0,43.3,17,3.6
creme_leite,2026,municipal,kg,30.0,30.0,20.0,40.0,4,2.0
desinfetante,2019,estadual,litro,7.9,8.22,2.78,15.8,28,5.7
desinfetante,2019,federal,litro,9.48,11.01,2.5,30.33,17,12.1
desinfetante,2019,municipal,litro,2.22,2.38,2.22,4.17,12,1.9
desinfetante,2020,estadual,litro,9.63,9.7,2.53,25.2,27,9.9
desinfetante,2020,federal,litro,5.77,11.94,4.05,38.0,8,9.4
desinfetante,2020,municipal,litro,7.98,6.26,2.83,7.98,3,2.8
desinfetante,2021,estadual,litro,7.79,8.71,2.97,19.7,23,6.6
desinfetante,2021,federal,litro,16.44,15.27,11.0,17.2,4,1.6
desinfetante,2021,municipal,litro,4.0,4.4,2.4,9.0,22,3.8
desinfetante,2022,estadual,litro,8.86,10.22,3.28,21.9,25,6.7
desinfetante,2022,federal,litro,22.2,16.67,2.29,25.9,11,11.3
desinfetante,2022,municipal,litro,2.89,4.34,2.17,19.02,54,8.8
desinfetante,2023,estadual,litro,6.88,9.9,2.75,26.52,18,9.6
desinfetante,2023,municipal,litro,3.08,3.99,2.03,12.5,169,6.2
desinfetante,2024,estadual,litro,11.14,10.04,2.27,20.5,20,9.0
desinfetante,2024,federal,litro,27.25,21.18,4.01,34.23,10,8.5
desinfetante,2024,municipal,litro,3.67,4.56,2.0,12.75,145,6.4
desinfetante,2025,estadual,litro,14.95,12.71,6.35,16.82,3,2.6
desinfetante,2025,federal,litro,10.42,13.94,2.42,30.62,21,12.7
desinfetante,2025,municipal,litro,3.34,6.1,2.0,24.5,125,12.2
desinfetante,2026,federal,litro,3.72,7.27,2.32,13.99,5,6.0
desinfetante,2026,municipal,litro,3.57,4.87,2.28,12.0,48,5.3
detergente,2019,estadual,litro,3.67,3.84,2.48,6.19,30,2.5
detergente,2019,federal,litro,8.0,9.59,2.34,21.0,37,9.0
detergente,2019,municipal,litro,3.63,3.63,3.6,3.66,18,1.0
detergente,2020,estadual,litro,4.04,4.71,2.8,14.06,34,5.0
detergente,2020,federal,litro,14.62,13.24,2.16,27.0,16,12.5
detergente,2021,estadual,litro,4.22,5.15,2.64,14.92,36,5.7
detergente,2021,federal,litro,3.5,7.14,2.3,20.4,13,8.9
detergente,2021,municipal,litro,4.74,4.59,4.18,5.0,23,1.2
detergente,2022,estadual,litro,5.54,6.05,3.18,14.57,34,4.6
detergente,2022,federal,litro,4.34,10.52,2.9,27.96,28,9.6
detergente,2022,municipal,litro,3.58,5.64,2.88,17.28,125,6.0
detergente,2023,estadual,litro,5.24,4.88,1.0,8.0,25,8.0
detergente,2023,municipal,litro,3.48,5.52,2.46,15.63,275,6.3
detergente,2024,estadual,litro,5.41,7.53,3.76,22.9,23,6.1
detergente,2024,federal,litro,4.97,7.77,3.0,19.89,14,6.6
detergente,2024,municipal,litro,4.82,5.9,2.52,17.12,187,6.8
detergente,2025,estadual,litro,5.5,8.59,4.36,21.2,10,4.9
detergente,2025,federal,litro,4.44,4.92,2.94,9.54,19,3.2
detergente,2025,municipal,litro,4.02,6.3,2.84,16.2,239,5.7
detergente,2026,federal,litro,4.2,4.02,2.76,5.18,5,1.9
detergente,2026,municipal,litro,5.06,6.23,2.98,17.14,49,5.8
dexametasona,2019,estadual,unidade,1.1,1.82,0.35,6.53,24,18.9
dexametasona,2019,federal,unidade,0.99,1.94,0.57,6.08,12,10.7
dexametasona,2019,municipal,unidade,0.77,1.96,0.49,5.8,4,11.9
dexametasona,2020,estadual,unidade,1.38,1.89,0.35,7.37,30,20.9
dexametasona,2020,federal,unidade,1.6,2.65,0.74,5.69,7,7.7
dexametasona,2020,municipal,unidade,0.55,2.13,0.55,6.07,11,11.0
dexametasona,2021,estadual,unidade,2.13,3.23,0.96,8.7,21,9.1
dexametasona,2021,federal,unidade,4.69,4.51,0.97,7.37,7,7.6
dexametasona,2021,municipal,unidade,1.64,2.98,0.83,6.69,19,8.1
dexametasona,2022,estadual,unidade,2.68,4.28,0.51,13.62,14,26.9
dexametasona,2022,federal,unidade,2.47,3.07,0.68,7.41,5,10.9
dexametasona,2022,municipal,unidade,1.22,2.03,0.19,7.41,25,39.0
dexametasona,2023,estadual,unidade,1.9,2.64,0.22,9.53,14,43.9
dexametasona,2023,municipal,unidade,2.08,3.72,0.19,12.01,83,63.2
dexametasona,2024,estadual,unidade,2.36,2.83,0.24,8.17,12,33.5
dexametasona,2024,federal,unidade,2.1,3.41,0.38,9.5,7,25.0
dexametasona,2024,municipal,unidade,1.59,2.39,0.2,7.82,84,39.1
dexametasona,2025,estadual,unidade,2.04,3.53,0.92,9.12,4,9.9
dexametasona,2025,federal,unidade,5.74,4.89,1.5,6.57,4,4.4
dexametasona,2025,municipal,unidade,1.3,3.67,0.14,12.01,95,85.1
dexametasona,2026,federal,unidade,5.51,5.51,3.02,8.0,2,2.6
dexametasona,2026,municipal,unidade,1.3,2.22,0.15,8.72,32,58.3
diazepam,2019,estadual,unidade,0.29,0.4,0.08,0.84,15,10.8
diazepam,2019,federal,unidade,0.56,0.52,0.09,1.29,5,14.3
diazepam,2019,municipal,unidade,0.56,0.54,0.05,1.0,3,18.6
diazepam,2020,estadual,unidade,0.53,0.67,0.08,1.63,23,20.4
diazepam,2020,federal,unidade,0.64,0.54,0.11,0.78,4,7.1
diazepam,2020,municipal,unidade,0.32,0.39,0.08,0.92,6,11.1
diazepam,2021,estadual,unidade,0.79,0.74,0.09,1.51,24,17.4
diazepam,2021,federal,unidade,0.44,0.44,0.09,0.79,2,8.4
diazepam,2021,municipal,unidade,0.11,0.23,0.08,0.61,8,7.4
diazepam,2022,estadual,unidade,0.28,0.5,0.07,1.58,19,22.6
diazepam,2022,federal,unidade,0.89,0.78,0.16,1.2,4,7.5
diazepam,2022,municipal,unidade,0.09,0.34,0.06,0.94,22,16.8
diazepam,2023,estadual,unidade,0.65,0.54,0.1,1.0,7,10.4
diazepam,2023,municipal,unidade,0.08,0.33,0.05,1.04,70,20.7
diazepam,2024,estadual,unidade,0.07,0.32,0.06,1.66,14,29.2
diazepam,2024,federal,unidade,0.95,0.71,0.15,1.04,3,6.9
diazepam,2024,municipal,unidade,0.05,0.26,0.04,0.98,73,24.5
diazepam,2025,estadual,unidade,0.4,0.4,0.04,0.76,4,19.1
diazepam,2025,federal,unidade,1.22,1.2,0.79,1.59,3,2.0
diazepam,2025,municipal,unidade,0.04,0.29,0.04,0.95,53,27.1
diazepam,2026,municipal,unidade,0.04,0.29,0.04,1.07,20,27.1
diesel,2019,estadual,litro,3.77,4.07,3.74,4.69,3,1.3
diesel,2019,federal,litro,3.58,3.77,3.41,4.85,16,1.4
diesel,2019,municipal,litro,8.2,8.2,8.0,8.4,4,1.0
diesel,2020,estadual,litro,6.69,6.69,5.25,8.12,2,1.5
diesel,2020,federal,litro,3.74,3.83,3.26,5.99,14,1.8
diesel,2020,municipal,litro,4.15,4.15,4.09,4.21,3,1.0
diesel,2021,estadual,litro,4.18,4.18,3.76,4.6,2,1.2
diesel,2021,federal,litro,4.46,4.52,4.09,5.19,5,1.3
diesel,2021,municipal,litro,4.69,4.85,3.64,6.19,21,1.7
diesel,2022,estadual,litro,6.72,6.72,6.39,7.05,2,1.1
diesel,2022,federal,litro,7.09,6.88,5.58,7.74,4,1.4
diesel,2023,municipal,litro,6.57,6.58,5.95,7.41,7,1.2
diesel,2024,federal,litro,6.04,6.44,5.86,7.82,4,1.3
diesel,2024,municipal,litro,5.92,5.81,4.22,6.73,33,1.6
diesel,2025,federal,litro,5.92,5.93,5.89,5.99,3,1.0
diesel,2025,municipal,litro,5.67,5.39,4.29,6.2,3,1.4
diesel,2026,municipal,litro,6.08,6.08,6.08,6.08,5,1.0
dipirona,2019,estadual,unidade,0.67,0.85,0.15,2.26,26,15.0
dipirona,2019,federal,unidade,0.62,1.26,0.12,5.0,6,41.7
dipirona,2019,municipal,unidade,0.43,0.75,0.35,1.79,4,5.1
dipirona,2020,estadual,unidade,0.81,1.18,0.21,2.86,38,13.6
dipirona,2020,federal,unidade,0.23,0.3,0.15,0.79,9,5.3
dipirona,2020,municipal,unidade,0.42,0.53,0.08,1.48,28,18.8
dipirona,2021,estadual,unidade,1.2,1.52,0.13,4.16,34,32.0
dipirona,2021,federal,unidade,1.15,3.4,0.56,8.5,3,15.2
dipirona,2021,municipal,unidade,0.78,1.19,0.11,4.26,28,37.5
dipirona,2022,estadual,unidade,1.64,1.96,0.51,4.65,32,9.1
dipirona,2022,federal,unidade,0.29,0.54,0.18,1.2,6,6.7
dipirona,2022,municipal,unidade,1.19,1.35,0.14,4.7,34,34.1
dipirona,2023,estadual,unidade,1.39,1.4,0.24,2.79,22,11.9
dipirona,2023,municipal,unidade,1.18,1.12,0.14,2.88,117,20.9
dipirona,2024,estadual,unidade,0.92,0.93,0.11,2.13,15,19.5
dipirona,2024,federal,unidade,0.74,0.88,0.33,1.72,6,5.2
dipirona,2024,municipal,unidade,1.09,0.79,0.11,1.93,107,17.5
dipirona,2025,estadual,unidade,1.21,1.16,0.63,1.96,11,3.1
dipirona,2025,federal,unidade,1.0,2.32,0.17,9.3,6,54.7
dipirona,2025,municipal,unidade,0.77,0.71,0.1,1.4,114,14.1
dipirona,2026,federal,unidade,0.8,0.74,0.43,1.04,5,2.4
dipirona,2026,municipal,unidade,0.45,0.54,0.1,1.54,43,15.4
disjuntor,2019,estadual,unidade,20.55,29.23,5.4,110.0,61,20.4
disjuntor,2019,federal,unidade,20.5,23.28,5.1,87.0,73,17.1
disjuntor,2019,municipal,unidade,50.0,64.94,8.9,190.0,35,21.3
disjuntor,2020,estadual,unidade,30.32,39.22,5.6,121.0,77,21.6
disjuntor,2020,federal,unidade,17.96,18.13,5.0,37.0,60,7.4
disjuntor,2020,municipal,unidade,45.37,91.88,13.6,206.81,57,15.2
disjuntor,2021,estadual,unidade,31.3,36.38,8.83,152.2,50,17.2
disjuntor,2021,federal,unidade,28.62,28.27,7.92,66.99,51,8.5
disjuntor,2021,municipal,unidade,32.22,46.2,8.14,118.98,62,14.6
disjuntor,2022,estadual,unidade,29.67,40.83,7.9,160.0,82,20.3
disjuntor,2022,federal,unidade,28.78,34.81,6.5,120.99,36,18.6
disjuntor,2022,municipal,unidade,44.9,53.9,8.0,171.61,463,21.5
disjuntor,2023,estadual,unidade,29.7,27.31,7.2,65.11,75,9.0
disjuntor,2023,municipal,unidade,45.19,53.23,6.26,171.44,1168,27.4
disjuntor,2024,estadual,unidade,27.34,26.26,9.92,46.77,26,4.7
disjuntor,2024,federal,unidade,26.37,28.82,5.4,76.39,47,14.1
disjuntor,2024,municipal,unidade,41.3,57.84,7.98,182.0,608,22.8
disjuntor,2025,estadual,unidade,47.9,36.82,14.65,47.9,3,3.3
disjuntor,2025,federal,unidade,20.52,21.95,6.95,46.0,26,6.6
disjuntor,2025,municipal,unidade,22.74,35.73,5.45,128.72,660,23.6
disjuntor,2026,municipal,unidade,56.71,58.42,5.97,165.26,240,27.7
enalapril,2019,estadual,unidade,0.16,0.67,0.04,2.17,19,51.7
enalapril,2019,federal,unidade,0.05,0.05,0.05,0.05,2,1.0
enalapril,2020,estadual,unidade,0.19,0.3,0.05,1.82,16,36.9
enalapril,2020,municipal,unidade,0.04,0.05,0.04,0.07,6,1.5
enalapril,2021,estadual,unidade,0.24,0.37,0.05,1.38,9,26.1
enalapril,2021,municipal,unidade,0.05,0.05,0.05,0.06,6,1.2
enalapril,2022,estadual,unidade,1.65,1.58,0.36,2.72,8,7.6
enalapril,2022,municipal,unidade,0.05,0.05,0.04,0.07,14,1.9
enalapril,2023,estadual,unidade,0.07,0.1,0.06,0.23,6,4.0
enalapril,2023,municipal,unidade,0.05,0.04,0.03,0.05,48,1.7
enalapril,2024,estadual,unidade,0.05,0.05,0.04,0.07,12,1.7
enalapril,2024,municipal,unidade,0.04,0.04,0.03,0.05,47,1.8
enalapril,2025,estadual,unidade,0.58,0.63,0.43,0.89,3,2.1
enalapril,2025,municipal,unidade,0.04,0.04,0.03,0.05,42,1.6
enalapril,2026,municipal,unidade,0.04,0.04,0.03,0.05,15,1.7
envelope,2019,estadual,unidade,0.89,1.37,0.12,4.53,60,37.8
envelope,2019,federal,unidade,0.2,0.25,0.09,0.51,27,5.7
envelope,2019,municipal,unidade,0.89,0.81,0.34,0.99,13,2.9
envelope,2020,estadual,unidade,0.73,1.26,0.2,4.55,66,22.7
envelope,2020,federal,unidade,0.18,0.2,0.07,0.42,29,6.0
envelope,2020,municipal,unidade,0.8,0.91,0.19,2.18,51,11.5
envelope,2021,estadual,unidade,1.07,1.31,0.29,3.5,50,12.1
envelope,2021,federal,unidade,0.34,0.37,0.17,0.59,15,3.5
envelope,2021,municipal,unidade,0.4,0.98,0.29,3.02,62,10.4
envelope,2022,estadual,unidade,1.11,1.58,0.25,4.18,50,16.7
envelope,2022,federal,unidade,0.27,0.35,0.2,0.69,10,3.4
envelope,2022,municipal,unidade,0.4,0.76,0.16,2.64,124,16.5
envelope,2023,estadual,unidade,1.57,1.61,0.3,3.87,40,12.9
envelope,2023,municipal,unidade,1.08,1.25,0.12,2.36,410,19.7
envelope,2024,estadual,unidade,0.85,0.8,0.24,1.88,25,7.8
envelope,2024,federal,unidade,0.5,0.73,0.21,2.5,19,11.9
envelope,2024,municipal,unidade,0.78,0.72,0.06,1.46,241,24.3
envelope,2025,estadual,unidade,0.94,1.48,0.19,3.75,15,19.7
envelope,2025,federal,unidade,0.45,0.66,0.2,2.05,37,10.2
envelope,2025,municipal,unidade,0.97,1.02,0.19,1.89,404,9.9
envelope,2026,federal,unidade,0.6,0.65,0.3,1.14,6,3.8
envelope,2026,municipal,unidade,1.12,0.92,0.22,1.54,51,7.0
ervilha,2019,federal,kg,6.39,7.48,6.35,9.69,3,1.5
ervilha,2022,municipal,kg,10.85,11.27,10.85,11.9,5,1.1
ervilha,2023,municipal,kg,15.55,12.85,4.1,15.55,12,3.8
ervilha,2024,municipal,kg,20.5,19.53,17.6,20.5,6,1.2
ervilha,2025,municipal,kg,18.92,18.27,15.0,20.25,4,1.4
ervilha,2026,municipal,kg,15.0,15.0,15.0,15.0,2,1.0
escova_dental,2019,estadual,unidade,2.85,2.64,1.03,5.8,9,5.6
escova_dental,2019,municipal,unidade,1.0,1.0,0.95,1.04,4,1.1
escova_dental,2020,estadual,unidade,4.4,4.3,3.99,4.5,3,1.1
escova_dental,2020,municipal,unidade,0.56,0.56,0.45,0.66,2,1.5
escova_dental,2021,estadual,unidade,2.99,3.01,1.5,5.33,5,3.6
escova_dental,2021,municipal,unidade,1.82,1.82,1.72,1.92,2,1.1
escova_dental,2022,estadual,unidade,3.08,3.26,1.9,4.99,6,2.6
escova_dental,2022,municipal,unidade,5.44,5.27,1.59,7.2,14,4.5
escova_dental,2023,estadual,unidade,2.55,2.55,1.94,3.17,2,1.6
escova_dental,2023,municipal,unidade,1.9,2.33,0.6,5.54,39,9.2
escova_dental,2024,estadual,unidade,3.2,3.57,1.32,6.57,4,5.0
escova_dental,2024,municipal,unidade,0.78,1.29,0.57,3.09,42,5.4
escova_dental,2025,estadual,unidade,1.4,1.4,1.39,1.4,2,1.0
escova_dental,2025,municipal,unidade,1.3,1.56,0.53,5.0,41,9.4
escova_dental,2026,municipal,unidade,0.89,1.33,0.59,2.0,11,3.4
esponja,2019,estadual,unidade,1.64,1.55,1.07,1.85,4,1.7
esponja,2020,estadual,unidade,1.85,1.83,1.75,1.88,4,1.1
esponja,2021,estadual,unidade,2.58,2.58,1.99,3.17,2,1.6
esponja,2022,estadual,unidade,2.24,2.06,1.4,2.54,3,1.8
esponja,2022,municipal,unidade,0.83,1.21,0.49,2.1,57,4.3
esponja,2023,municipal,unidade,0.68,1.04,0.54,2.5,152,4.6
esponja,2024,estadual,unidade,4.83,4.45,3.68,4.83,3,1.3
esponja,2024,municipal,unidade,0.63,1.16,0.61,3.31,93,5.4
esponja,2025,municipal,unidade,1.33,1.11,0.53,2.77,110,5.2
esponja,2026,municipal,unidade,0.9,1.11,0.65,2.77,13,4.3
etanol,2021,municipal,litro,4.79,4.6,4.06,4.82,8,1.2
etanol,2025,federal,litro,4.84,4.84,4.69,4.99,2,1.1
extintor,2019,estadual,unidade,58.39,71.28,41.33,180.0,166,4.4
extintor,2019,federal,unidade,60.0,89.06,40.0,300.0,23,7.5
extintor,2020,estadual,unidade,61.67,80.4,41.67,268.33,235,6.4
extintor,2020,federal,unidade,68.9,106.48,40.0,380.0,27,9.5
extintor,2020,municipal,unidade,85.0,88.64,85.0,103.2,10,1.2
extintor,2021,estadual,unidade,66.84,83.83,43.8,263.7,196,6.0
extintor,2021,federal,unidade,59.0,103.05,40.0,400.0,19,10.0
extintor,2021,municipal,unidade,50.0,48.33,45.0,50.0,3,1.1
extintor,2022,estadual,unidade,73.69,96.38,41.5,300.0,87,7.2
extintor,2022,federal,unidade,70.0,108.65,45.0,329.99,10,7.3
extintor,2022,municipal,unidade,174.38,190.17,47.0,643.36,105,13.7
extintor,2023,estadual,unidade,72.49,86.96,44.33,190.0,178,4.3
extintor,2023,municipal,unidade,181.0,188.56,44.2,685.9,425,15.5
extintor,2024,estadual,unidade,66.67,73.83,49.6,145.0,69,2.9
extintor,2024,federal,unidade,79.16,96.67,70.0,161.7,9,2.3
extintor,2024,municipal,unidade,210.0,210.95,43.15,755.02,272,17.5
extintor,2025,estadual,unidade,74.63,82.76,44.32,180.0,106,4.1
extintor,2025,federal,unidade,80.0,101.28,45.0,245.0,57,5.4
extintor,2025,municipal,unidade,140.0,157.15,45.0,649.98,353,14.4
