fonte,produto,ano,cidade,preco_padrao,unidade_padrao,fonte_conversao,descricao
estadual,torneira,2019,Governo ES,67.0,unidade,unitario,TORNEIRA; MATERIAL: ACO INOX; ACABAMENTO: CROMADO; TIBO DA BICA: FIXA; ALTURA BICA: ALTA; FIXACAO: PIA; DIAMETRO CONEXAO
estadual,torneira,2019,Governo ES,55.0,unidade,unitario,"TORNEIRA PARA TANQUE; MATERIAL: ACO INOX; ACABAMENTO: CROMADO; FIXACAO: PAREDE;  CONEXAO: 1/2 ""; ACIONAMENTO: ALAVANCA 1"
estadual,glibenclamida,2019,Governo ES,0.0211,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: GLIBENCLAMIDA 5MG; FORMA FARMACEUTICA: COMPRIMIDO; FORMA DE 
estadual,salbutamol,2019,Governo ES,12.25,unidade,unitario,"MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: SALBUTAMOL,SULFATO 100MCG; FORMA FARMACEUTICA: AEROSSOL ORAL"
estadual,loratadina,2019,Governo ES,4.89,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: LORATADINA 1MG/ML; FORMA FARMACEUTICA: SOLUCAO ORAL; FORMA D
estadual,paracetamol,2019,Governo ES,1.7,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: PARACETAMOL 200MG/ML; FORMA FARMACEUTICA: SOLUCAO ORAL; FORM
estadual,agua_mineral,2019,Governo ES,7.95,litro,heuristica,"AGUA MINERAL NATURAL, ENVASADA EM GARRAFOES PLASTICOS COM 20 (VINTE) LITROS, CONTENDO ROTULO PADRAO COM AS SEGUINTES DES"
estadual,papel_toalha,2019,Governo ES,4.03,rolo,unitario,"PAPEL TOALHA; PACOTE COM 02 ROLOS; COM 60 TOALHAS CADA; TAMANHO: 22CM X 20CM; COR: BRANCA; 100% DE FIBRAS NATURAIS;, MÁX"
estadual,omeprazol,2019,Governo ES,4.2855,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: OMEPRAZOL MAGNESIO 10MG FORMA FARMACEUTICA: COMPRIMIDO REVES
estadual,alcool,2019,Governo ES,6.46,litro,unidade_declarada,ALCOOL; NOME PRODUTO: ALCOOL ETILICO HIDRATADO 70% INPM; FORMULA: 70% P/P (INPM) CORRESPONDENTE A 77% V/V (GL); TEOR/DOS
estadual,fralda,2019,Governo ES,1.67,unidade,unitario,"FRALDA DESCARTAVEL TAMANHO M, PARA USO GERIATRICO, POS OPERATORIO E INCONTINENCIA, ELASTICO SUAVE NAS PERNAS, FITAS ADES"
estadual,soro_fisiologico,2019,Governo ES,21.133,litro,descricao,"MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: CLORETO DE SODIO 0,9% ( 0,154 MEQ/ML); FORMA FARMACEUTICA: S"
estadual,losartana,2019,Governo ES,0.0613,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: LOSARTANA POTASSICA 50MG;  ; FORMA FARMACEUTICA: COMPRIMIDO 
estadual,desinfetante,2019,Governo ES,13.0,litro,heuristica,HIPOCLORITO DE SODIO 1% DE CLORO ATIVO ESTABILIZADO(10.000PPM); DESINFETANTE HOSPITALAR DE NIVEL INTERMAEDIARIO PARA SUF
estadual,tinta_latex,2019,Governo ES,7.0372,litro,descricao,TINTA ACRILICA FOSCO COM 18 LITROS (VERMELHO)
estadual,tijolo,2019,Governo ES,0.94,unidade,unitario,TIJOLO CERAMICO; MEDIDAS: 9X19X19 CM; 8 FUROS; UNIDADE DE FORNECIMENTO: UNIDADE.
estadual,pendrive,2019,Governo ES,36.05,unidade,unitario,PEN DRIVE DE 32 GB DISPOSITIVO DE ARMAZENAMENTO CONSTITUIDO POR UMA MEMORIA FLASH TENDO APARENCIA SEMELHANTE A DE UM CHA
estadual,esponja,2019,Governo ES,1.71,unidade,unitario,ESPONJA DE ACO; PARA LIMPEZA; EMBALAGEM: PACOTE CONTENDO 08 UNIDADES
